Date,Open,High,Low,Close,Adj Close,Volume,Daily Change,
30/05/2019,0.99497,1.010732,0.99497,1.004822,0.909188,15670622,1.39%,
31/05/2019,0.986104,0.99497,0.969948,0.97842,0.885299,24620582,-2.63%,
3/06/2019,0.970342,0.981179,0.959506,0.97842,0.885299,20315329,0.00%,
4/06/2019,0.972707,1.004329,0.972116,0.996941,0.902057,27364015,1.89%,
5/06/2019,1.004822,1.01221,0.973298,0.981573,0.888152,49825692,-1.54%,
6/06/2019,0.99103,1.003837,0.931923,0.932514,0.843762,55688362,-5.00%,
7/06/2019,0.941971,0.942562,0.921086,0.926406,0.838236,27442558,-0.65%,
10/06/2019,0.940789,0.947685,0.931529,0.944138,0.85428,17619319,1.91%,
11/06/2019,0.941971,0.953595,0.933893,0.935469,0.846436,18838776,-0.92%,
12/06/2019,0.927785,0.929164,0.910644,0.918919,0.831461,24362142,-1.77%,
13/06/2019,0.915176,0.928967,0.903354,0.918131,0.830748,23069446,-0.09%,
14/06/2019,0.916555,0.916949,0.903945,0.906113,0.819874,34842747,-1.31%,
17/06/2019,0.912614,0.923648,0.90828,0.910447,0.823795,17274716,0.48%,
18/06/2019,0.907886,0.920692,0.891927,0.917343,0.830035,26996961,0.76%,
